id;title;description;availability;condition;price;link;image_link;brand;google_product_category;fb_product_category;inventory;sale_price;sale_price_effective_date;item_group_id;gender;color;size;age_group;material;pattern;shipping;shipping_weight
212;Fita Papel Rosa;fita cor lisa, fita rosa;em stock;novo;9,29;;;;;;37;9,29;;;;;;;;;;
213;Fita Papel Ouro Musgo;fita cor lisa, fita ouro;em stock;novo;9,67;;;;;;11;9,67;;;;;;;;;;
214;Fita Papel Branco;fita cor lisa, fita branca;em stock;novo;9,67;;;;;;38;9,67;;;;;;;;;;
216;Fita Papel Azul;fita azul, fita cor lisa;em stock;novo;9,29;;;;;;7;9,29;;;;;;;;;;
217;Fita Papel Rosa Claro;fita cor lisa;em stock;novo;9,29;;;;;;12;9,29;;;;;;;;;;
218;Fita Papel Verde Alface;fita verde, fita cor lisa;em stock;novo;9,29;;;;;;22;9,29;;;;;;;;;;
219;Fita Papel Verde Escuro;fita verde, fita cor lisa;em stock;novo;8,98;;;;;;22;8,98;;;;;;;;;;
220;Fita Papel Fuschia;fita cor lisa, fita fuchsia;em stock;novo;12,35;;;;;;17;12,35;;;;;;;;;;
221;Fita Papel Rosa Velho;fita cor lisa, fita rosa;em stock;novo;12,35;;;;;;1;12,35;;;;;;;;;;
222;Fita Wave Ouro;fita textura, fita ouro;em stock;novo;5,9;;;;;;232;5,9;;;;;;;;;;
223;Fita Wave Prata;fita textura, fita prata;em stock;novo;5,9;;;;;;285;5,9;;;;;;;;;;
225;Fita Wave Bordeaux;fita textura, fita bordeaux;em stock;novo;4,63;;;;;;123;4,63;;;;;;;;;;
226;Fita Wave Branca;fita textura, fita branca;em stock;novo;4,63;;;;;;9;4,63;;;;;;;;;;
227;Fita Wave Castanha;fita textura, fita castanha;em stock;novo;4,63;;;;;;8;4,63;;;;;;;;;;
228;Fita Wave Verde Escuro;fita verde, fita textura;em stock;novo;4,63;;;;;;52;4,63;;;;;;;;;;
229;Fita Wave Vermelha;fita textura, fita vermelha;em stock;novo;4,63;;;;;;62;4,63;;;;;;;;;;
231;Fita Ráfia Bege;;em stock;novo;6,99;;;;;;4;6,99;;;;;;;;;;
232;Fita Ráfia Verde;;em stock;novo;9,69;;;;;;13;9,69;;;;;;;;;;
235;Fita Ráfia Verde Escuro;;em stock;novo;4,49;;;;;;8;4,49;;;;;;;;;;
236;Fita Ráfia Azul;;em stock;novo;7,49;;;;;;1;7,49;;;;;;;;;;
237;Fita Ráfia Castanha;;em stock;novo;4,49;;;;;;18;4,49;;;;;;;;;;
238;Fita Ráfia Laranja;;em stock;novo;9,69;;;;;;13;9,69;;;;;;;;;;
239;Fita Ráfia Ouro;;em stock;novo;9,69;;;;;;12;9,69;;;;;;;;;;
240;Fita Ráfia Prata;;em stock;novo;7,49;;;;;;15;7,49;;;;;;;;;;
242;Fita Ráfia Amarela;;em stock;novo;7,49;;;;;;4;7,49;;;;;;;;;;
243;Fita Ráfia Preta;;em stock;novo;7,49;;;;;;0;7,49;;;;;;;;;;
244;Fita Ráfia Rosa;;em stock;novo;7,49;;;;;;1;7,49;;;;;;;;;;
245;Fita Ráfia Roxa;;em stock;novo;7,49;;;;;;1;7,49;;;;;;;;;;
246;Fita Ráfia Branca;;em stock;novo;4,49;;;;;;1;4,49;;;;;;;;;;
