"Product ID","Active (0/1)",Name,Categories,"Price tax included","Tax rules ID","Wholesale price","On sale (0/1)","Discount amount","Discount percent","Discount from (yyyy-mm-dd)","Discount to (yyyy-mm-dd)","Reference #","Supplier reference #",Supplier,Manufacturer,EAN13,UPC,Ecotax,Width,Height,Depth,Weight,"Delivery time of in-stock products","Delivery time of out-of-stock products with allowed orders",Quantity,"Minimal quantity","Low stock level","Send me an email when the quantity is under this level",Visibility,"Additional shipping cost","Unit for the unit price","Unit price","Short description",Description,Tags,"Meta title","Meta keywords","Meta description","URL rewritten","Text when in stock","Text when backorder allowed","Available for order (0 = No, 1 = Yes)","Product available date","Product creation date","Show price (0 = No, 1 = Yes)","Image URLs","Image alt texts (x,y,z...)","Delete existing images (0 = No, 1 = Yes)","Feature (Name:Value:Position:Customized)","Available online only (0 = No, 1 = Yes)",Condition,"Customizable (0 = No, 1 = Yes)","Uploadable files (0 = No, 1 = Yes)","Text fields (0 = No, 1 = Yes)","Action when out of stock","ID / Name of shop","Advanced Stock Management","Depends on stock",Warehouse
59,1,"Papel de Embrulho Fundo dourado com estrelas ouro e prata - Pack 25 un.","Início,Papel,Fantasia,Folha",23.06,1,13.190000,0,,,,,CPEF00C51M,,,,,,0.000000,0.000000,0.000000,0.000000,1.460000,,,0,1,0,both,0.000000,,0,"<p>Folha de Embrulho 70x100 cm com padrão de estrelas douradas e prateadas. Ideal para o Natal.</p>",,,,,,papel-de-embrulho-fundo-dourado-estrelas-ouro-e-prata-pack-25-un,,,1,0000-00-00,2019-12-09,1,https://loja.mirapack.pt/81/papel-de-embrulho-fundo-dourado-estrelas-ouro-e-prata-pack-25-un.jpg,,0,,0,new,0,0,0,2,1,0,,
60,1,"Papel de Embrulho Cores Lisas - Pack 25 un.","Início,Papel,Fantasia,Folha",23.06,1,0.000000,0,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,1.460000,,,85,1,0,both,0.000000,,0,"<p>Folha de embrulho em cores plana, 70x100 cm.</p>",,,,,,papel-de-embrulho-cinza-claro,,,1,0000-00-00,2019-12-09,1,"https://loja.mirapack.pt/82/papel-de-embrulho-cinza-claro.jpg,https://loja.mirapack.pt/98/papel-de-embrulho-cinza-claro.jpg,https://loja.mirapack.pt/99/papel-de-embrulho-cinza-claro.jpg,https://loja.mirapack.pt/100/papel-de-embrulho-cinza-claro.jpg,https://loja.mirapack.pt/101/papel-de-embrulho-cinza-claro.jpg,https://loja.mirapack.pt/102/papel-de-embrulho-cinza-claro.jpg",",,,,,",0,,0,new,0,0,0,2,1,0,,
64,1,"Papel de Embrulho fundo roxo com folhas rosa e ouro - Pack 25 un.","Início,Papel,Fantasia,Folha",23.06,1,11.825000,0,,,,,CPEF06C36M,,,,,,0.000000,0.000000,0.000000,0.000000,1.460000,,,16,1,0,both,0.000000,,0,"<p>Folha de embrulho fundo roxo com padrão de folhas rosa e douradas, 70x100 cm.</p>",,,,,,papel-de-embrulho-fundo-roxo-com-folhas-rosa-e-ouro-pack-15-un,,,1,0000-00-00,2019-12-09,1,https://loja.mirapack.pt/83/papel-de-embrulho-fundo-roxo-com-folhas-rosa-e-ouro-pack-15-un.jpg,,0,,0,new,0,0,0,2,1,0,,
65,1,"Papel de Embrulho vermelho com folhas laranja e ouro - Pack 25 un.","Início,Papel,Fantasia,Folha",23.06,1,11.825000,0,,,,,CPEF06C38M,,,,,,0.000000,0.000000,0.000000,0.000000,1.460000,,,8,1,0,both,0.000000,,0,"<p>Folha de embrulho com fundo vermelho com padrão de folhas laranjas e douradas, formato 70x100 cm.</p>",,,,,,papel-de-embrulho-vermelho-com-folhas-laranja-e-ouro-pack-25-un,,,1,0000-00-00,2019-12-09,1,https://loja.mirapack.pt/84/papel-de-embrulho-vermelho-com-folhas-laranja-e-ouro-pack-25-un.jpg,,0,,0,new,0,0,0,2,1,0,,
67,1,"Papel de Embrulho fundo castanho com círculos prata - Pack de 25 un.","Início,Papel,Fantasia,Folha",23.06,1,11.500000,0,,,,,CPEF100045M,,,,,,0.000000,0.000000,0.000000,0.000000,1.460000,,,1,1,0,both,0.000000,,0,"<p>Folha de embrulho em fundo castanho com padrão de círculos prata, no formato 70x100</p>",,,,,,papel-de-embrulho-fundo-castanho-com-circulos-prata-pack-de-25-un,,,1,0000-00-00,2019-12-10,1,https://loja.mirapack.pt/86/papel-de-embrulho-fundo-castanho-com-circulos-prata-pack-de-25-un.jpg,,0,,0,new,0,0,0,2,1,0,,
69,1,"Papel de Embrulho riscas em prata preto e cinza - Pack 25 un.","Início,Papel,Fantasia,Folha",23.06,1,13.200000,0,,,,,CPEF13799905M,,,,,,0.000000,0.000000,0.000000,0.000000,1.460000,,,8,1,0,both,0.000000,,0,"<p>Folha de embrulho com riscas oblíquas em prata, preto e cinza, no formato 70x100.</p>",,,,,,papel-de-embrulho-riscas-em-prata-preto-e-cinza-pack-25-un,,,1,0000-00-00,2019-12-10,1,https://loja.mirapack.pt/88/papel-de-embrulho-riscas-em-prata-preto-e-cinza-pack-25-un.jpg,,0,,0,new,0,0,0,2,1,0,,
72,1,"Papel de Embrulho dourado com círculos - Pack 25 un.","Início,Papel,Fantasia,Folha",23.06,1,13.190000,0,,,,,CPEF25051M,,,,,,0.000000,0.000000,0.000000,0.000000,1.460000,,,1,1,0,both,0.000000,,0,"<p>Folha de embrulho dourada com padrão de círculos, no formato 70x100.</p>",,,,,,papel-de-embrulho-dourado-com-circulos-pack-25-un,,,1,0000-00-00,2019-12-10,1,https://loja.mirapack.pt/90/papel-de-embrulho-dourado-com-circulos-pack-25-un.jpg,,0,,0,new,0,0,0,2,1,0,,
73,1,"Papel de Embrulho fundo preto estrelas prata - Pack 25 un.","Início,Papel,Fantasia,Folha",15.49,1,8.750000,0,,,,,CPEF317564,,,,,,0.000000,0.000000,0.000000,0.000000,1.460000,,,3,1,0,both,0.000000,,0,"<p>Folha de embrulho em fundo preto com padrão de estrelas prata, formato 70x100.</p>",,,,,,papel-de-embrulho-fundo-preto-estrelas-prata-pack-25-un,,,1,0000-00-00,2019-12-10,1,https://loja.mirapack.pt/91/papel-de-embrulho-fundo-preto-estrelas-prata-pack-25-un.jpg,,0,,0,new,0,0,0,2,1,0,,
74,1,"Papel de Embrulho xadrez preto, ouro e beje - Pack 25 un.","Início,Papel,Fantasia,Folha",23.06,1,12.105000,0,,,,,CPEF32C60M,,,,,,0.000000,0.000000,0.000000,0.000000,1.460000,,,2,1,0,both,0.000000,,0,"<p>Folha de papel com padrãp xadrez em preto, ouro e beje, em formato 70x100.</p>",,,,,,papel-de-embrulho-xadrez-preto-ouro-e-beje-pack-25-un,,,1,0000-00-00,2019-12-10,1,https://loja.mirapack.pt/92/papel-de-embrulho-xadrez-preto-ouro-e-beje-pack-25-un.jpg,,0,,0,new,0,0,0,2,1,0,,
75,1,"Papel de Embrulho roxo com estrelas prata e ouro - Pack 25 un.","Início,Papel,Fantasia,Folha",23.06,1,12.100000,0,,,,,CPEF39C01M,,,,,,0.000000,0.000000,0.000000,0.000000,1.460000,,,5,1,0,both,0.000000,,0,"<p>Folha de embrulho roxo com padrão de estrelas ouro e prata, no formato 70x100.</p>",,,,,,papel-de-embrulho-roxo-com-estrelas-prata-e-ouro-pack-25-un,,,1,0000-00-00,2019-12-10,1,https://loja.mirapack.pt/93/papel-de-embrulho-roxo-com-estrelas-prata-e-ouro-pack-25-un.jpg,,0,,0,new,0,0,0,2,1,0,,
76,1,"Papel de Embrulho dourado com estrela ouro e prata - Pack 25 un.","Início,Papel,Fantasia,Folha",23.06,1,13.200000,0,,,,,CPEF39C51M,,,,,,0.000000,0.000000,0.000000,0.000000,1.460000,,,0,1,0,both,0.000000,,0,"<p>Folha de Embrulho dourado com padrão de estrelas ouro e prata, no formato 70x100.</p>",,,,,,papel-de-embrulho-dourado-com-estrela-ouro-e-prata-pack-25-un,,,1,0000-00-00,2019-12-10,1,https://loja.mirapack.pt/94/papel-de-embrulho-dourado-com-estrela-ouro-e-prata-pack-25-un.jpg,,0,,0,new,0,0,0,2,1,0,,
77,1,"Papel de Embrulho laranja com bonecos de neve - Pack 25 un.","Início,Papel,Fantasia,Folha",23.06,1,7.185000,0,,,,,CPEF40C13A,,,,,,0.000000,0.000000,0.000000,0.000000,1.460000,,,1,1,0,both,0.000000,,0,"<p>Folha de embrulho em fundo laranja com padrão de bonecos de neve, ideal para o natal, no formato 70x100.</p>",,,,,,papel-de-embrulho-laranja-com-bonecos-de-neve-pack-25-un,,,1,0000-00-00,2019-12-10,1,https://loja.mirapack.pt/95/papel-de-embrulho-laranja-com-bonecos-de-neve-pack-25-un.jpg,,0,,0,new,0,0,0,2,1,0,,
78,1,"Papel de Embrulho azul com espirais e folhas - Pack 25 un.","Início,Papel,Fantasia,Folha",10.77,1,4.000000,0,,,,,CPEF47510,,,,,,0.000000,0.000000,0.000000,0.000000,1.460000,,,1,1,0,both,0.000000,,0,"<p>Folha de embrulho em tons de azul padrão de espirais e folhas, no formato 70x100.</p>",,,,,,papel-de-embrulho-azul-com-espirais-e-folhas-pack-25-un,,,1,0000-00-00,2019-12-10,1,https://loja.mirapack.pt/96/papel-de-embrulho-azul-com-espirais-e-folhas-pack-25-un.jpg,,0,,0,new,0,0,0,2,1,0,,
79,1,"Papel de Embrulho animais da quinta - Pack 25 un.","Início,Papel,Fantasia,Folha",15.49,1,7.125000,0,,,,,CPEF47729A,,,,,,0.000000,0.000000,0.000000,0.000000,1.460000,,,2,1,0,both,0.000000,,0,"<p>Folha embrulho com padrão colorido com animas da quinta, no formato 70x100 cm.</p>",,,,,,papel-de-embrulho-animais-da-quinta-pack-25-un,,,1,0000-00-00,2019-12-10,1,https://loja.mirapack.pt/97/papel-de-embrulho-animais-da-quinta-pack-25-un.jpg,,0,,0,new,0,0,0,2,1,0,,
81,1,"Papel de Embrulho bordeaux com linhas douradas - Pack 25 un.","Início,Papel,Fantasia,Folha",23.06,1,13.200000,0,,,,,CPEF5530M,,,,,,0.000000,0.000000,0.000000,0.000000,1.460000,,,5,1,0,both,0.000000,,0,"<p>Folha de Embrulho em fundo bordeaux com padrão de linhas douradas, no formato 70x100</p>",,,,,,papel-de-embrulho-bordeaux-com-linhas-douradas-pack-25-un,,,1,0000-00-00,2019-12-10,1,https://loja.mirapack.pt/103/papel-de-embrulho-bordeaux-com-linhas-douradas-pack-25-un.jpg,,0,,0,new,0,0,0,2,1,0,,
82,1,"Papel de Embrulho rosa com padrão - Pack 25 un.","Início,Papel,Fantasia,Folha",10.77,1,5.250000,0,,,,,CPEF59006,,,,,,0.000000,0.000000,0.000000,0.000000,1.460000,,,3,1,0,both,0.000000,,0,"<p>Folha de embrulho rosa com padrão em azul com quadrados, espirais e estrelas</p>",,,,,,papel-de-embrulho-rosa-com-padrao-pack-25-un,,,1,0000-00-00,2019-12-10,1,https://loja.mirapack.pt/104/papel-de-embrulho-rosa-com-padrao-pack-25-un.jpg,,0,,0,new,0,0,0,2,1,0,,
